model_name,num_children,has_parent,is_in_records,license,author
VQ-VLA/openvla-7b-finetuned-libero-90,0,False,True,mit,
VVVince/Qwen2.5-0.5B-Open-R1-GRPO,0,False,True,,
VVVince/Qwen2.5-1.5B-Open-R1-GRPO,0,False,True,,
Vadhana/open-ai-whisper,0,False,True,llama3.3,
Vaibhav9401/llama2-qlora-finetuned-toxic-13b-8k-openai,0,False,True,,
Vaibhav9401/llama2-qlora-finetunined-spam-13b-8k-openai,0,False,True,,
Vaish1707/openllama-test-adapter,0,False,True,,
UnMin/Openrail,0,False,True,openrail,
Udhav75/phi-2-finetuned-openorca-mini,0,False,True,,
UUFO-Aigis/Planck-OpenLAiNN-75M-gguf,0,False,True,,
UUFO-Aigis/Pico-OpenLAiNN-10M-GGUF,0,False,True,,
UCSC-VLAA/openvision2-vit-giant-patch14-224-vision-only,0,False,True,,
UCSC-VLAA/openvision2-vit-huge-patch14-224-vision-only,0,False,True,,
UCSC-VLAA/openvision2-vit-huge-patch14-336-vision-only,0,False,True,,
UCSC-VLAA/openvision2-vit-huge-patch14-448-vision-only,0,False,True,,
UCSC-VLAA/openvision2-vit-large-patch14-224-vision-only,0,False,True,,
UCSC-VLAA/openvision2-vit-large-patch14-336-vision-only,0,False,True,,
UCSC-VLAA/openvision2-vit-so400m-patch14-384-vision-only,0,False,True,,
UUFO-Aigis/Pico-OpenLAiNN-100M,0,False,True,,
UUFO-Aigis/Pico-OpenLAiNN-100M-gguf,0,False,True,,
UUFO-Aigis/Pico-OpenLAiNN-250M,0,False,True,,
UUFO-Aigis/Planck-OpenLAiNN-75M,0,False,True,,
UUFO-Aigis/Pico-OpenLAiNN-250M-gguf,0,False,True,,
UUFO-Aigis/Pico-OpenLAiNN-500M,0,False,True,,
UUFO-Aigis/Pico-OpenLAiNN-500M-gguf,0,False,True,,
UUFO-Aigis/Planck-OpenLAiNN-10M,0,False,True,,
UUFO-Aigis/Planck-OpenLAiNN-10M-gguf,0,False,True,,
UUFO-Aigis/Planck-OpenLAiNN-25M,0,False,True,,
UUFO-Aigis/Planck-OpenLAiNN-25M-gguf,0,False,True,,
UUFO-Aigis/Planck-OpenLAiNN-50M,0,False,True,,
UUFO-Aigis/Planck-OpenLAiNN-50M-gguf,0,False,True,,
aless2212/Mistral-7B-v0.2-openvino-int4-cpu,0,False,True,apache-2.0,
aless2212/Mistral-7B-v0.2-openvino-int4_asym_g64-cpu,0,False,True,apache-2.0,
aless2212/Mistral-7B-v0.2-openvino-int4_sym_g64-cpu,0,False,True,,
cathyi/tw-tw-openai-whisper-large-v2-Lora-epoch5-total5epoch,0,False,True,,
calledice666/Qwen2.5-1.5B-Open-R1-GRPO,0,False,True,,
calm329/openmano,0,False,True,,
camenduru/OpenLRM,0,False,True,cc-by-nc-4.0,
camenduru/OpenVoice,0,False,True,,
camenduru/openface-20.04-t4,0,False,True,,
camenduru/openpose,0,False,True,,
camenduru/openpose-usr,0,False,True,,
canhho/mistral-7b-openorca.Q4_0,0,False,True,llama2,
cankck/plantguard-openai-clip-base-patch-32,0,False,True,,
cankck/plantguard-openai-clip-large-patch14,0,False,True,,
capeie/capeie-llama-openorca-lora,0,False,True,,
cardev212/openai-whisper-large-v2-LORA-es-transcribe-colab,0,False,True,,
carljohnson40/Qwen2.5-1.5B-Open-R1-Distill,0,False,True,,
carlos451/opengpt-x,0,False,True,,
casque/038_Chest_open_gelcoat_nurse_v2,0,False,True,creativeml-openrail-m,
casque/open_kimono,0,False,True,creativeml-openrail-m,
cat-688/openai,0,False,True,,
cathyi/openai-whisper-large-v2-Lora,0,False,True,,
cathyi/tw-tw-openai-whisper-large-v2-Lora-epoch1-total5epoch,0,False,True,,
cathyi/tw-tw-openai-whisper-large-v2-Lora-epoch2-total5epoch,0,False,True,,
cathyi/tw-tw-openai-whisper-large-v2-Lora-epoch3-total5epoch,0,False,True,,
calico-1226/scorelm_openllama_3b_v2_unfreeze_0916,0,False,True,,
calico-1226/openllama_3b_v2_unfreeze_0916,0,False,True,,
calebnwokocha/OpenShotPortable_3.1.1,0,False,True,,
c0bra/open-llama-7b-open-instruct-ggml-q4_0,0,False,True,cc,
buildermen/open-ai674368956,0,False,True,apache-2.0,
bujiangwude/Qwen2.5-1.5B-Open-R1-Distill,0,False,True,,
bunsenfeng/knowledge-card-opensubtitles,0,False,True,,
bunsenfeng/open_orca,0,False,True,,
bunsenfeng/yuru_qw_open_orca,0,False,True,,
burtenshaw/gemma-3-4b-it-Open-R1-Distill,0,False,True,,
bxiong/opensubtitles_dataset,0,False,True,,
bxiong/openwebtext2_dataset,0,False,True,,
byung-jun/Llama-3-Open-Ko-8B_trained_v1,0,False,True,,
c0ntrolZ/FT-openQA-tulu3-personas-math,0,False,True,,
caisarl76/Mistral-7B-Openorca-cot-2157,0,False,True,,
c0ntrolZ/large-open-ended-Base,0,False,True,,
caicaicaicaicai/Qwen2.5-1.5B-Open-R1-Distill,0,False,True,,
caicaicaicaicai/Qwen2.5-1.5B-Open-R1-GRPO,0,False,True,,
caijanfeng/Qwen2.5-7B-Open-R1-Distill-OpenR1-Math-220k,0,False,True,,
caiomauro/OpenHermes-2.5-Mistral-7B-wsb-trained-GGUF,0,False,True,mit,
caisarl76/Mistral-7B-OpenOrca-Guanaco,0,False,True,llama2,
caisarl76/Mistral-7B-OpenOrca-OP-u1k-ver0.1,0,False,True,,
caisarl76/Mistral-7B-OpenOrca-OP-u1k-ver0.2,0,False,True,,
caisarl76/Mistral-7B-OpenOrca-OP-u1k-ver0.3,0,False,True,,
cathyi/tw-tw-openai-whisper-large-v2-Lora-epoch4-total5epoch,0,False,True,,
cathyi/tw-zh-openai-whisper-large-v2-Lora-epoch1-total5epoch,0,False,True,,
bubuzeze/Qwen2.5-7B-Open-R1-GRPO-0613,0,False,True,,
cathyi/tw-zh-openai-whisper-large-v2-Lora-epoch2-total5epoch,0,False,True,,
chansung/Qwen2.5-1.5B-Instruct-CRL-Open-R1-Code-GRPO-exp1,0,False,True,,
chansung/Qwen2.5-1.5B-Open-R1-Code-GRPO,0,False,True,,
chansung/Qwen2.5-1.5B-Open-R1-GRPO,0,False,True,,
chansurgeplus/OpenELM-270M-cosmopedia-khanacademy-checkpoint,0,False,True,,
chansurgeplus/OpenELM-270M-cosmopedia-openstax-checkpoint,0,False,True,,
chansurgeplus/OpenELM-270M-cosmopedia-openstax-wikihow-checkpoint-merged,0,False,True,,
chansurgeplus/OpenELM-270M-cosmopedia-openstax-wikihow-khanacademy-dolly15k-checkpoint,0,False,True,,
chansurgeplus/OpenELM-270M-cosmopedia-openstax-wikihow-khanacademy-dolly15k-rein-checkpoint,0,False,True,,
chansurgeplus/OpenELM-270M-cosmopedia-wikihow-checkpoint,0,False,True,,
chansurgeplus/OpenELM-270M-dolly-15k-checkpoint,0,False,True,,
chansurgeplus/open-llama-v2-all-sft-guanaco-dpo-checkpoint,0,False,True,,
chansurgeplus/open-llama-v2-all-sft-guanaco-pro-checkpoint,0,False,True,,
chansurgeplus/open_llama_3b_v2_sft_sachith_surge_llamini_lm_826k,0,False,True,,
charles828/sft_openassistant-guanaco,0,False,True,,
charlieCs/Open-Solar-ko-10B-dacon-qa,0,False,True,apache-2.0,
chartar/whisper-large-v3-turbo-openvino-8INT,0,False,True,,
charvibannur/OpenAssistant-Phi2-QLoRA-Sharded,0,False,True,mit,
chatgpt-openai/ggml-model-whisper,0,False,True,,
chaxuanzhu/Qwen2.5-1.5B-Open-R1-Distill,0,False,True,,
chaxuanzhu/Qwen2.5-1.5B-Open-R1-GRPO,0,False,True,,
chchen/OpenELM-3B-Instruct-ORPO,0,False,True,,
chansung/Qwen2.5-1.5B-CRL-Open-R1-Code-GRPO,0,False,True,,
changjiakawhi/Qwen2.5-1.5B-Open-R1-Distill-GRPO,0,False,True,,
chancharikm/open_llama_7b-finetuned-wikitext2,0,False,True,,
cautroi/openai-whisper-large-v2-colab,0,False,True,,
cathyi/tw-zh-openai-whisper-large-v2-Lora-epoch3-total5epoch,0,False,True,,
cathyi/tw-zh-openai-whisper-large-v2-Lora-epoch4-total5epoch,0,False,True,,
cathyi/tw-zh-openai-whisper-large-v2-Lora-epoch5-total5epoch,0,False,True,,
cathyi/tw-zh2.6-openai-whisper-large-v2-Lora-epoch1-total5epoch,0,False,True,,
cathyi/tw-zh2.6-openai-whisper-large-v2-Lora-epoch2-total5epoch,0,False,True,,
cathyi/tw-zh2.6-openai-whisper-large-v2-Lora-epoch3-total5epoch,0,False,True,,
cathyi/tw-zh2.6-openai-whisper-large-v2-Lora-epoch4-total5epoch,0,False,True,,
cathyi/tw-zh2.6-openai-whisper-large-v2-Lora-epoch5-total5epoch,0,False,True,,
catsudon/openthaigpt1.5-14b-multiturn-legal-QA,0,False,True,,
cchristophe/Qwen2.5-1.5B-Open-R1-Distill,0,False,True,,
chancharikm/open_llama_3b-finetuned-wikitext2,0,False,True,,
ccore/FT_512_openhermes_test,0,False,True,mit,
cdactvm/hf-open-assames,0,False,True,,
cduffy1806/openllama-ft,0,False,True,apache-2.0,
cfahlgren1/OpenHermes-Llama_3B-GGUF,0,False,True,,
cfahlgren1/wasm-openchat-3.5-1210-q4f32_1,0,False,True,apache-2.0,
cfei621/Qwen2.5-1.5B-Open-R1-GRPO,0,False,True,,
chaewon02/Llama-3-Open-Ko-8B-Instruct-teddynote,0,False,True,,
chain03/OpenTTS_20250224,0,False,True,,
chakkakrishna/finetuned-falcon-rw-1b-instruct-openorca,0,False,True,,
buelfhood/irc-opencv-opencv,0,False,True,,
bubuzeze/Qwen2.5-1.5B-Open-R1-GRPO,0,False,True,,
chd000125/chd2470029-Llama-3-Open-Ko-ljh-gguf-unsloth-7B-Q8_0,0,False,True,,
blah7/my-chatbot-355M-OpenHermes-LoRA-Definitive,0,False,True,,
bittu9988/Openchat-finetrained-model-COM,0,False,True,,
bittu9988/Openchat-finetrained-model-EIR,0,False,True,,
bittu9988/Openchat-finetrained-model-ICS,0,False,True,,
bittu9988/Openchat-finetrained-model-SE,0,False,True,,
bittu9988/Openchat_fine-trained-model_AFF,0,False,True,,
bittu9988/Openchat_fine-trained-model_EIM,0,False,True,,
bittu9988/Openchat_fine-trained-model_SC,0,False,True,,
bixoryai/opentunes-ai,0,False,True,mit,
bjfxs/llama2-7b-finetunned-openassistant-1060step-merged,0,False,True,,
bjfxs/llama2-7b-finetunned-openassistant-1065step,0,False,True,,
bjfxs/llama2-7b-finetunned-openassistant-1065step-unmerged,0,False,True,,
bjfxs/llama2-7b-finetunned-openassistant-origin,0,False,True,,
bjfxs/llama2-7b-finetunned-openassistant-test,0,False,True,,
bjfxs/llama2-7b-finetunned-openassistant-test-learningRate1,0,False,True,,
bjfxs/llama2-7b-finetunned-openassistant-test-learningRate2,0,False,True,,
bjfxs/llama2-7b-finetunned-openassistant-test-lora1,0,False,True,,
bjfxs/llama2-qlora-finetunined-openassistant-guanaco-1,0,False,True,,
blackmount8/open-llama-13b-open-instruct-ct2-float16,0,False,True,cc,
blackmount8/open-llama-13b-open-instruct-ct2-int8_float16,0,False,True,cc,
blackmount8/open-llama-7b-open-instruct-ct2-float16,0,False,True,cc,
blah7/OpenHermes-2.5-Tokenized,0,False,True,,
bittu9988/Openchat-finetrained-model-AGG,0,False,True,,
bitext/OpenELM-450M_Retail,0,False,True,,
bitext/OpenELM-450M_Banking,0,False,True,,
bhuvanbharathTTL/llama2-openassistant,0,False,True,,
bennyhobart/Qwen2.5-1.5B-Open-R1-GRPO,0,False,True,,
beowolx/CodeNinja-1.0-OpenChat-7B-GGUF,0,False,True,mit,
berk2385/llama2-fine-tuned-llm-openassistant,0,False,True,,
bes-dev/stable-diffusion-v1-4-openvino,0,False,True,apache-2.0,
betodepaola/llama-7B-openassist,0,False,True,,
betodepaola/llama-7B-openassist-1,0,False,True,,
betodepaola/llama-7B-openassist-merged,0,False,True,,
bharatcoder/open-aditi-hi-v2-gguf,0,False,True,apache-2.0,
bharatcoder/open-aditi-v6-llama3-GGUF,0,False,True,llama3,
bigfacemiao/Qwen2.5-1.5B-Open-R1-Distill,0,False,True,,
bitcloud/openTriviaKit,0,False,True,mit,
bigfacemiao/Qwen2.5-14B-Open-R1-GRPO,0,False,True,,
bilalahmadai/llama_2_open_assisstant_v1,0,False,True,,
bill1993/Qwen2.5-1.5B-Open-R1-GRPO,0,False,True,,
bill1993/Qwen2.5-7B-Open-R1-GRPO,0,False,True,,
billyPong/Qwen2.5-1.5B-Open-R1-Distill,0,False,True,,
binback/Qwen2.5-1.5B-Open-R1-GRPO,0,False,True,,
binbin123/openai-whisper-base-vscode,0,False,True,,
binglinchengxia/Qwen2.5-1.5B-Open-R1-GRPO,0,False,True,,
birgermoell/openai-whisper-large-v2-LORA-sv-SE-transcribe-colab,0,False,True,,
blah7/OpenOrca-Tokenized,0,False,True,,
blah7/my-chatbot-OpenOrca-LoRA-v1,0,False,True,,
bubuzeze/Qwen2.5-1.5B-Open-R1-Distill,0,False,True,,
blastman7/openai-whisper-small-colab,0,False,True,,
brayniac/OpenLlama-7B-GGUF,0,False,True,apache-2.0,
brayniac/OpenLlama-7B-v2-GGUF,0,False,True,apache-2.0,
briboo/open_clip_pytorch_model,0,False,True,mit,
brilliant02/OpenRP_110807b0,0,False,True,,
brishtiteveja/llama-2-7b-openassistant-guanaco,0,False,True,,
brittlewis12/OpenCodeInterpreter-SC2-3B-GGUF,0,False,True,,
brittlewis12/gorilla-openfunctions-v2-GGUF,0,False,True,,
brittlewis12/openchat-3.6-8b-20240522-GGUF,0,False,True,,
brittlewis12/phi-2-OpenHermes-2.5-GGUF,0,False,True,,
brlambert/OpenHermes-2.5-neural-chat-v3-3-Slerp-q4f16_1,0,False,True,,
brookman1/Qwen2.5-1.5B-Open-R1-Distill,0,False,True,,
brucewan666/Qwen2.5-1.5B-Open-R1-Distill,0,False,True,,
brucewayne0459/OpenBioLLm-Derm-gguf,0,False,True,mit,
bruno3000/DPO-OpenELM-270M-v1,0,False,True,,
bruno3000/OpenELM-270M-Instruct-with-tokenizer,0,False,True,,
bruno3000/OpenELM-270M-with-tokenizer,0,False,True,,
bruno3000/OpenELM270M-DPO-FINAL-PREFERENCE,0,False,True,,
brunomcalura/Llama-3.1-8B-Open-R1-GRPO,0,False,True,,
bubbleseller/openvla-finetune,0,False,True,,
bubbleseller/openvla_mmk2onetask_500step,0,False,True,,
bublick/stable-audio-open-1.0,0,False,True,,
brayniac/OpenLlama-3B-v2-GGUF,0,False,True,apache-2.0,
brayniac/OpenLlama-3B-GGUF,0,False,True,apache-2.0,
brayniac/OpenLLama-13B-GGUF,0,False,True,apache-2.0,
bobae/openai_finetuned_detector,0,False,True,,
blockblockblock/open_llama_3b-bpw3.5,0,False,True,apache-2.0,
blockblockblock/open_llama_3b-bpw4,0,False,True,apache-2.0,
blockblockblock/open_llama_3b_v2-bpw3.5,0,False,True,apache-2.0,
blockblockblock/open_llama_3b_v2-bpw4,0,False,True,apache-2.0,
blockblockblock/open_llama_3b_v2-bpw4-exl2,0,False,True,apache-2.0,
bluefoxcreation/open-nsfw,0,False,True,bsd-2-clause,
blurrdelayedd/openai-reverse-proxy,0,False,True,,
bluuluu/Qwen2.5-1.5B-Open-R1-Distill,0,False,True,,
bn22/open_llama_3b_v2,0,False,True,,
bode135/OpenRS-GRPO,0,False,True,,
bravemindai/2024-gui-llama2-7b-openapi-poc.gguf,0,False,True,,
bookbot/vits-base-sw-KE-OpenBible,0,False,True,cc-by-sa-4.0,
boredabdel/gemma-2b-sql-openassistant,0,False,True,,
boredashell/llama2-openassistant,0,False,True,,
boun-tabi-LMG/turna_paraphrasing_opensubtitles,0,False,True,,
bozhou/openbuddy-llama2-13b-v11.1-bf16-mindspore,0,False,True,,
brace02/OpenTTS_WER445,0,False,True,,
bratao/llama7b-finetuned-openie-lora,0,False,True,,
bravemindai/2024-gui-llama2-7b-openapi,0,False,True,,
bravemindai/2024-gui-llama2-7b-openapi-poc,0,False,True,,
chchen/OpenELM-3B-Instruct-ORPO-SALT,0,False,True,,
chegde/nanogpt-openwebtext,0,False,True,,
aless2212/Mistral-7B-v0.2-openvino-int8-cpu,0,False,True,apache-2.0,
cyberagent/opencole-stable-diffusion-xl-base-1.0-finetune,0,False,True,openrail++,
cshulby/Mistral-7B-OpenOrca-AlpacaFT,0,False,True,,
csukuangfj/openslr-resource-11,0,False,True,,
ct-2/openllama-v2-shakespeare-lora,0,False,True,,
ctjlewis/Qwen2.5-1.5B-Open-R1-Distill,0,False,True,,
ctjlewis/Qwen2.5-1.5B-Open-R1-GRPO,0,False,True,,
curran06/OpenAI,0,False,True,apache-2.0,
cutelemonlili/Open-RS1-1.5B_step_100,0,False,True,,
cutelemonlili/Open-RS1-1.5B_step_150,0,False,True,,
cutelemonlili/Open-RS1-1.5B_step_200,0,False,True,,
cutelemonlili/Open-RS1-1.5B_step_250,0,False,True,,
cutelemonlili/Open-RS1-1.5B_step_300,0,False,True,,
cutelemonlili/Open-RS1-1.5B_step_350,0,False,True,,
cutelemonlili/Open-RS1-1.5B_step_400,0,False,True,,
cutelemonlili/Open-RS1-1.5B_step_450,0,False,True,,
cutelemonlili/Open-RS1-1.5B_step_50,0,False,True,,
cutelemonlili/Open-RS3-1.5B_step_25,0,False,True,,
cutelemonlili/Open-RS3-1.5B_step_50,0,False,True,,
cutelemonlili/OpenThinker-7B_stage3_combined_50k,0,False,True,,
cvadon/model_open_data,0,False,True,,
cwtpc/openthaigpt-gpt2-pantipwiki-poc,0,False,True,,
cx10086/OpenStereo,0,False,True,mit,
cryomancer148/llama2-openassistant,0,False,True,,
crusoeai/openchat-3.6-8b-20240522-GGUF,0,False,True,,
crumb/opentinystories-68m-complex,0,False,True,,
cportoca/openclipft,0,False,True,mit,
corenet-community/coreml-OpenELM-1_1B-Instruct,0,False,True,other,
corenet-community/coreml-OpenELM-270M,0,False,True,other,
corenet-community/coreml-OpenELM-270M-Instruct,0,False,True,other,
corenet-community/coreml-OpenELM-3B,0,False,True,other,
corenet-community/coreml-OpenELM-3B-Instruct,0,False,True,other,
corenet-community/coreml-OpenELM-450M,0,False,True,other,
corenet-community/coreml-OpenELM-450M-Instruct,0,False,True,other,
cortexso/opencoder,0,False,True,other,
cortexso/openhermes-2.5,0,False,True,apache-2.0,
cqchangm/opencv-source,0,False,True,,
crumb/opentinystories-68m-base,0,False,True,mit,
cqchangm/openjtalk,0,False,True,,
cqchangm/openvoice2,0,False,True,,
creeser/openvoice-models,0,False,True,,
cresponauta/openai,0,False,True,,
criofox/KEAR_3771_OPEN,0,False,True,,
crislmfroes/act-panda-open-base-cabinet-sim-v17,0,False,True,apache-2.0,
crumb/gzip-openhermes,0,False,True,,
crumb/opentinystories-30m-base,0,False,True,mit,
crumb/opentinystories-30m-complex,0,False,True,,
cyberagent/open-calm-7b,0,False,True,cc-by-sa-4.0,
cyberagent/opencole-typographylmm-llava-v1.5-7b-lora,0,False,True,,
coreml-community/coreml-Openjourney-Robo-Diffusion-Merge,0,False,True,creativeml-openrail-m,
cyberpunk101/Qwen2.5-0.5B-Open-R1-GRPO,0,False,True,,
daishen/openfin-3B-ZH-optimal-sft_lll,0,False,True,,
daishen/openfin-3B-ZH-optimal-sft_lxl3129_audit_regulation,0,False,True,,
daloglumert/openai-whisper-large-v2-tr-transcribe,0,False,True,,
daltunay/Qwen2.5-1.5B-Open-R1-GRPO,0,False,True,,
damerajee/Open-hathi-instruct-2poch,0,False,True,,
damerajee/Tiny-OpenHathi-v10,0,False,True,,
damerajee/Tiny-OpenHathi-v5,0,False,True,,
damerajee/openhathi-h2e-e2h-small,0,False,True,apache-2.0,
damerajee/openhathi-sft.gguf,0,False,True,,
damerajee/openhathi.gguf,0,False,True,,
damerajee/tiny-Openhathiv4,0,False,True,,
danan0755/Qwen2.5-7B-Open-R1-GRPO,0,False,True,,
danger8999/openai,0,False,True,openrail,
dangvansam/finetune_OpenHermes_2.5_prompt_v1_bf16_no_group_by_len_to_iterable_dataset,0,False,True,apache-2.0,
dangvansam/finetune_OpenHermes_2.5_prompt_v1_group_by_len_bf16_lr2e-4_constant_q_proj_v_proj,0,False,True,,
dangvansam/finetune_OpenHermes_2.5_prompt_v1_no_group_by_len_lr2e-4,0,False,True,,
dangvansam/finetune_OpenHermes_2.5_prompt_v2_group_by_len_bf16_lr2e-5_constant_max_len_1024,0,False,True,,
dangvansam/finetune_OpenHermes_2.5_prompt_v3_group_by_len_bf16_lr1e-5_constant_max_len_1024_small_dataset,0,False,True,,
dangvansam/finetune_OpenHermes_2.5_prompt_v4_group_by_len_bf16_lr1e-5_constant_max_len_1024_small_dataset,0,False,True,,
dangvansam/finetune_OpenHermes_2.5_prompt_v4_group_by_len_bf16_lr5e-6_constant_max_len_1024_add_orca,0,False,True,,
daniel-ibanez-merlyn/sft_openassistant-guanaco,0,False,True,,
daishen/openfin-1.5B-ZH-optimal-sft_lxl3129_audit_regulation,0,False,True,,
daishen/openfin-1.5B-ZH-optimal-sft_lll,0,False,True,,
daishen/openfin-0.5B-ZH-optimal-sft_sss,0,False,True,,
daidv1112/Qwen2.5-1.5B-Open-R1-Distill,0,False,True,,
cyixiao/qwen-1.5B-openbookqa,0,False,True,,
cymic/ToRA-LLaMA-3.1-8B-OpenToRA-IL,0,False,True,,
cynricfu/OLMoE-1B-7B-0125-Instruct-Open-R1-GRPO,0,False,True,,
cynricfu/Qwen2.5-1.5B-Open-R1-GRPO,0,False,True,,
czczup/Qwen2.5-0.5B-Open-R1-Distill,0,False,True,,
d-ream/Qwen2.5-1.5B-Open-R1-Distill,0,False,True,,
d4t4s3t/OpenHermes-2.5-MedRec-Gen,0,False,True,,
d4t4s3t/OpenHermes-2.5-Mistral-7B-CR,0,False,True,,
d4t4s3t/OpenHermes-7B-Reasoner,0,False,True,,
daishen/openfin-0.5B-ZH-optimal-sft_audit_regulation,0,False,True,,
daishen/openfin-0.5B-ZH-optimal-sft_ssl,0,False,True,,
daishen/openfin-0.5B-ZH-optimal-sft_chinese_llama3,0,False,True,,
daishen/openfin-0.5B-ZH-optimal-sft_ice_find,0,False,True,,
daishen/openfin-0.5B-ZH-optimal-sft_lll,0,False,True,,
daishen/openfin-0.5B-ZH-optimal-sft_lls,0,False,True,,
daishen/openfin-0.5B-ZH-optimal-sft_lsl,0,False,True,,
daishen/openfin-0.5B-ZH-optimal-sft_lss,0,False,True,,
daishen/openfin-0.5B-ZH-optimal-sft_lxl3129_audit_regulation,0,False,True,,
daishen/openfin-0.5B-ZH-optimal-sft_sll,0,False,True,,
daishen/openfin-0.5B-ZH-optimal-sft_sls,0,False,True,,
corenet-community/coreml-OpenELM-1_1B,0,False,True,other,
coolrna/opendalle_v11,0,False,True,creativeml-openrail-m,
chegde/qwen2_5_vl_7b_multimodal-open-r1-8192-filtered-mid-ic,0,False,True,,
chriswhpang/Llama-3.2-1B-Instruct-OpenThought-SFT-GRPO-16bit,0,False,True,,
chenyang01/Qwen2.5-1.5B-Open-R1-Distill,0,False,True,,
chenz53/Qwen2.5-1.5B-Open-R1-GRPO,0,False,True,,
chgk13/decicoder-1b-openvino-int8,0,False,True,,
chgk13/stablecode-completion-alpha-3b-4k-openvino-int8,0,False,True,,
chichi56/Qwen2.5-1.5B-Open-R1-GRPO,0,False,True,,
chiheemwong/deeper-starling-sft-nemotron-and-openthoughts3,0,False,True,,
chinoll/openchat,0,False,True,,
chinze/Qwen2.5-1.5B-Open-R1-GRPO,0,False,True,,
chiraag-morph/DeepSeek-R1-Distill-Qwen-1.5B-Open-R1-Code-GRPO,0,False,True,,
chiraag-morph/Qwen2.5-1.5B-Instruct-Open-R1-Code-GRPO,0,False,True,,
chiraag-morph/Qwen2.5-1.5B-Open-R1-Code-GRPO,0,False,True,,
chiraag-morph/Qwen2.5-3B-Instruct-Open-R1-IOI-Code-GRPO,0,False,True,,
chiraag-morph/Qwen2.5-3B-Open-R1-Code-GRPO,0,False,True,,
chitanda/panda-7b-open-llama-preview-300pt,0,False,True,apache-2.0,
chjm0803/Qwen2.5-1.5B-Open-R1-Distill,0,False,True,,
choasup/Qwen2.5-1.5B-Open-R1-Distill,0,False,True,,
choonghan/Qwen2.5-0.5B-Open-R1-GRPO,0,False,True,,
choonghan/Qwen2.5-1.5B-Open-R1-GRPO,0,False,True,,
chradden/opencampus_age-detection,0,False,True,,
chradden/openchat_3.5-touch-rugby-rules-adapters,0,False,True,,
christylau/open_llama_3b_v2_chat_dolly,0,False,True,,
chenyang-an/openLllama_test,0,False,True,,
chenxuqiang/Qwen2.5-1.5B-Open-R1-Distill,0,False,True,,
chentianqi/Qwen2.5-1.5B-Open-R1-Distill-ScaleTuning-lightkernel,0,False,True,,
chenggong1995/openr1-Qwen-2.5-Base-7B-gen8-math3to5-ghpo-hint0.5-epoch3-v3,0,False,True,,
chegde/qwen2_vl_2b_multimodal-open-r1-8192-filtered-mid-ic,0,False,True,,
chengchingwen/OpenAIftlm,0,False,True,,
chenggong1995/Qwen2.5-0.5B-Open-R1-debug,0,False,True,,
chenggong1995/openr1-Qwen-2.5-Base-3B-gen8-scale-NuminaMath-TIR-100-ghpo-beta0-epoch2,0,False,True,,
chenggong1995/openr1-Qwen-2.5-Base-3B-gen8-scale-NuminaMath-TIR-100-ghpo-beta0-epoch2-test,0,False,True,,
chenggong1995/openr1-Qwen-2.5-Base-3B-gen8-scale-NuminaMath-TIR-100-grpo-beta0-epoch2-2,0,False,True,,
chenggong1995/openr1-Qwen-2.5-Base-7B-gen8-math3to5-ghpo-hint0.5-epoch3,0,False,True,,
chenggong1995/openr1-Qwen-2.5-Base-7B-gen8-math3to5-ghpo-hint0.5-epoch3-new,0,False,True,,
chenggong1995/openr1-Qwen-2.5-Base-7B-gen8-math3to5-ghpo-hint0.5-epoch3-v2,0,False,True,,
chenggong1995/openr1-Qwen-2.5-Base-7B-gen8-math3to5-grpo-epoch3-test,0,False,True,,
chentianqi/Qwen2.5-1.5B-Open-R1-Distill-ScaleTuning,0,False,True,,
chenggong1995/openr1-Qwen-2.5-Base-7B-gen8-math3to5_olympiads_aime-hint0.7-epoch3,0,False,True,,
chenggong1995/openr1-Qwen-2.5-Base-7B-grpo-epoch2-save,0,False,True,,
chenggong1995/openr1-Qwen-2.5-Base-7B-grpo-epoch2-save2,0,False,True,,
chenggong1995/openr1-Qwen-2.5-Base-7B-grpo-epoch2-save2-debug,0,False,True,,
chenhaodev/openr1-sft-qwen,0,False,True,,
chenhegu/open_instruct_dev,0,False,True,,
chenpyyy/openvla-ac,0,False,True,apache-2.0,
chentianqi/OpenR1-Qwen-1.5B-our-ScaleTuning,0,False,True,,
chentianqi/Qwen2.5-1.5B-Open-R1-Distill,0,False,True,,
chrisvnz/OpenR1-Qwen7B,0,False,True,apache-2.0,
chuka02/OpenRP_19b9c93e,0,False,True,,
coolcui/Qwen2.5-1.5B-Open-R1-Code-GRPO,0,False,True,,
chuka02/OpenTTS_20250208,0,False,True,,
